time	V(n002)
1.608440793350978e-003	2.771012e-001
1.618206418350978e-003	3.428906e-001
1.627972043350978e-003	4.035889e-001
1.637338999168800e-003	4.560587e-001
1.647104624168800e-003	5.039605e-001
1.656870249168800e-003	5.443487e-001
1.666635874168800e-003	5.765494e-001
1.676401499168800e-003	6.000782e-001
1.686167124168800e-003	6.145815e-001
1.695932749168800e-003	6.198408e-001
1.705698374168800e-003	6.157773e-001
1.715463999168800e-003	6.024518e-001
1.725229624168800e-003	5.800650e-001
1.734995249168800e-003	5.489535e-001
1.744760874168800e-003	5.095853e-001
1.754526499168800e-003	4.625524e-001
1.764292124168800e-003	4.085623e-001
1.774057749168801e-003	3.484271e-001
1.783823374168801e-003	2.830513e-001
1.793588999168801e-003	2.134181e-001
1.803354624168801e-003	1.405749e-001
1.813120249168801e-003	6.561738e-002
1.822885874168801e-003	-1.032709e-002
1.832651499168801e-003	-8.611622e-002
1.842417124168801e-003	-1.606101e-001
1.852182749168801e-003	-2.326882e-001
1.861948374168801e-003	-3.012665e-001
1.871713999168801e-003	-3.653441e-001
1.881278067685378e-003	-4.227523e-001
1.891043692685378e-003	-4.750381e-001
1.900809317685378e-003	-5.202097e-001
1.910574942685378e-003	-5.575569e-001
1.920340567685378e-003	-5.865179e-001
1.930106192685378e-003	-6.066573e-001
1.939871817685378e-003	-6.176720e-001
1.949637442685378e-003	-6.193963e-001
1.959403067685378e-003	-6.118044e-001
1.969168692685378e-003	-5.950104e-001
1.978934317685378e-003	-5.692669e-001
1.988699942685377e-003	-5.349612e-001
1.998465567685377e-003	-4.926091e-001
2.008231192685377e-003	-4.428478e-001
2.017996817685377e-003	-3.864256e-001
2.027762442685376e-003	-3.241913e-001
2.037528067685376e-003	-2.570808e-001
2.047293692685376e-003	-1.861036e-001
2.057059317685376e-003	-1.123273e-001
2.066824942685376e-003	-3.686147e-002
2.076590567685375e-003	3.915879e-002
2.086356192685375e-003	1.145901e-001
2.096121817685375e-003	1.882978e-001
2.105887442685375e-003	2.591733e-001
2.115653067685375e-003	3.264223e-001
2.123416138844508e-003	3.763933e-001
2.131911242454700e-003	4.265449e-001
2.141676867454700e-003	4.782210e-001
2.151442492454700e-003	5.229019e-001
2.161208117454700e-003	5.597185e-001
2.170973742454699e-003	5.881171e-001
2.180739367454699e-003	6.076705e-001
2.190504992454699e-003	6.180845e-001
2.200270617454699e-003	6.192024e-001
2.210036242454699e-003	6.110074e-001
2.219801867454698e-003	5.936226e-001
2.229567492454698e-003	5.673096e-001
2.239333117454698e-003	5.324640e-001
2.249098742454698e-003	4.896100e-001
2.258864367454698e-003	4.393920e-001
2.268629992454697e-003	3.825654e-001
2.278395617454697e-003	3.199849e-001
2.288161242454697e-003	2.525917e-001
2.297926867454697e-003	1.813995e-001
2.307692492454697e-003	1.074790e-001
2.317458117454696e-003	3.194214e-002
2.327223742454696e-003	-4.407506e-002
2.336989367454696e-003	-1.194292e-001
2.346754992454696e-003	-1.929869e-001
2.356520617454695e-003	-2.636418e-001
2.366286242454695e-003	-3.305523e-001
2.374447131022910e-003	-3.827852e-001
2.382294506051712e-003	-4.288102e-001
2.392060131051711e-003	-4.801145e-001
2.401825756051711e-003	-5.244987e-001
2.411591381051711e-003	-5.609947e-001
2.421357006051711e-003	-5.890534e-001
2.431122631051710e-003	-6.082528e-001
2.440888256051710e-003	-6.183040e-001
2.450653881051710e-003	-6.190559e-001
2.460419506051710e-003	-6.104969e-001
2.470185131051710e-003	-5.927559e-001
2.479950756051709e-003	-5.660998e-001
2.489716381051709e-003	-5.309291e-001
2.499482006051709e-003	-4.877732e-001
2.509247631051709e-003	-4.372810e-001
2.519013256051709e-003	-3.802118e-001
2.528778881051708e-003	-3.174242e-001
2.538544506051708e-003	-2.498624e-001
2.548310131051708e-003	-1.785426e-001
2.558075756051708e-003	-1.045375e-001
2.567841381051708e-003	-2.896028e-002
2.577607006051707e-003	4.705244e-002
2.587372631051707e-003	1.223573e-001
2.597138256051707e-003	1.958217e-001
2.606903881051707e-003	2.663407e-001
2.616669506051707e-003	3.331599e-001
2.624214227627011e-003	3.814088e-001
2.632207934946892e-003	4.283023e-001
2.641973559946892e-003	4.796906e-001
2.651739184946891e-003	5.241416e-001
2.661504809946891e-003	5.607098e-001
2.671270434946891e-003	5.888452e-001
2.681036059946891e-003	6.081244e-001
2.690801684946891e-003	6.182574e-001
2.700567309946890e-003	6.190917e-001
2.710332934946890e-003	6.106149e-001
2.720098559946890e-003	5.929542e-001
2.729864184946890e-003	5.663753e-001
2.739629809946889e-003	5.312780e-001
2.749395434946889e-003	4.881900e-001
2.759161059946889e-003	4.377595e-001
2.768926684946889e-003	3.807450e-001
2.778692309946889e-003	3.180040e-001
2.788457934946888e-003	2.504801e-001
2.798223559946888e-003	1.791889e-001
2.807989184946888e-003	1.052027e-001
2.817754809946888e-003	2.963436e-002
2.827520434946888e-003	-4.637957e-002
2.837286059946887e-003	-1.216958e-001
2.847051684946887e-003	-1.951814e-001
2.856817309946887e-003	-2.657313e-001
2.866582934946887e-003	-3.324809e-001
2.874930219595508e-003	-3.857619e-001
2.882474063911113e-003	-4.298691e-001
2.892239688911113e-003	-4.809981e-001
2.902005313911112e-003	-5.252429e-001
2.911770938911112e-003	-5.615883e-001
2.921536563911112e-003	-5.894876e-001
2.931302188911112e-003	-6.085209e-001
2.941067813911112e-003	-6.184021e-001
2.950833438911111e-003	-6.189824e-001
2.960599063911111e-003	-6.102530e-001
2.970364688911111e-003	-5.923453e-001
2.980130313911111e-003	-5.655285e-001
2.989895938911111e-003	-5.302060e-001
2.999661563911110e-003	-4.869089e-001
3.009427188911110e-003	-4.362885e-001
3.019192813911110e-003	-3.791063e-001
3.028958438911110e-003	-3.162221e-001
3.038724063911110e-003	-2.485818e-001
3.048489688911109e-003	-1.772028e-001
3.058255313911109e-003	-1.031587e-001
3.068020938911109e-003	-2.756310e-002
3.077786563911109e-003	4.844692e-002
3.087552188911109e-003	1.237281e-001
3.097317813911108e-003	1.971482e-001
3.107083438911108e-003	2.676030e-001
3.116849063911108e-003	3.342072e-001
3.125363533259794e-003	3.883591e-001
3.133091947148979e-003	4.332974e-001
3.142857572148979e-003	4.840173e-001
3.152623197148979e-003	5.277811e-001
3.162388822148979e-003	5.636072e-001
3.172154447148978e-003	5.909567e-001
3.181920072148978e-003	6.094182e-001
3.191685697148978e-003	6.187139e-001
3.201451322148978e-003	6.187041e-001
3.211216947148978e-003	6.093888e-001
3.220982572148977e-003	5.909081e-001
3.230748197148977e-003	5.635399e-001
3.240513822148977e-003	5.276958e-001
3.250279447148977e-003	4.839149e-001
3.260045072148977e-003	4.328558e-001
3.269810697148976e-003	3.752863e-001
3.279576322148976e-003	3.120724e-001
3.289341947148976e-003	2.441648e-001
3.299107572148976e-003	1.725850e-001
3.308873197148976e-003	9.840938e-002
3.318638822148975e-003	2.275376e-002
3.328404447148975e-003	-5.324396e-002
3.338170072148975e-003	-1.284407e-001
3.347935697148975e-003	-2.017055e-001
3.357701322148974e-003	-2.719364e-001
3.367466947148974e-003	-3.380770e-001
3.377232572148974e-003	-3.992742e-001
3.386135154588654e-003	-4.497351e-001
3.395900779588654e-003	-4.984478e-001
3.405666404588654e-003	-5.398052e-001
3.415432029588654e-003	-5.730435e-001
3.425197654588653e-003	-5.976629e-001
3.434963279588653e-003	-6.132930e-001
3.444728904588653e-003	-6.196987e-001
3.454494529588653e-003	-6.167837e-001
3.464260154588653e-003	-6.045917e-001
3.474025779588652e-003	-5.833063e-001
3.483791404588652e-003	-5.532474e-001
3.493557029588652e-003	-5.148673e-001
3.503322654588652e-003	-4.687431e-001
3.513088279588651e-003	-4.155686e-001
3.522853904588651e-003	-3.561437e-001
3.532619529588651e-003	-2.913622e-001
3.542385154588651e-003	-2.221982e-001
3.552150779588651e-003	-1.496923e-001
3.561916404588650e-003	-7.493486e-002
3.571682029588650e-003	9.496110e-004
3.581447654588650e-003	7.681978e-002
3.591213279588650e-003	1.515345e-001
3.600978904588650e-003	2.239699e-001
3.610744529588649e-003	2.930366e-001
3.620510154588649e-003	3.576958e-001
3.630275779588649e-003	4.169748e-001
3.640041404588649e-003	4.699822e-001
3.649807029588649e-003	5.159205e-001
3.659572654588648e-003	5.540990e-001
3.669338279588648e-003	5.839432e-001
3.679103904588648e-003	6.050044e-001
3.688869529588648e-003	6.169658e-001
3.698635154588648e-003	6.196474e-001
3.708400779588647e-003	6.130089e-001
3.718166404588647e-003	5.971501e-001
3.727932029588647e-003	5.723097e-001
3.737697654588647e-003	5.388613e-001
3.747463279588646e-003	4.973078e-001
3.757228904588646e-003	4.482743e-001
3.766994529588646e-003	3.924984e-001
3.776760154588646e-003	3.308190e-001
3.786525779588646e-003	2.641636e-001
3.796291404588645e-003	1.935351e-001
3.806057029588645e-003	1.199956e-001
3.815822654588645e-003	4.465121e-002
3.825588279588645e-003	-3.136475e-002
3.835353904588645e-003	-1.069090e-001
3.845119529588644e-003	-1.808452e-001
3.854885154588644e-003	-2.520613e-001
3.864650779588644e-003	-3.197393e-001
3.872517460113170e-003	-3.707145e-001
3.881577032929994e-003	-4.245567e-001
3.891342657929993e-003	-4.765548e-001
3.901108282929993e-003	-5.214940e-001
3.910873907929993e-003	-5.585902e-001
3.920639532929993e-003	-5.872852e-001
3.930405157929993e-003	-6.071473e-001
3.940170782929992e-003	-6.178778e-001
3.949936407929992e-003	-6.193152e-001
3.959702032929992e-003	-6.114379e-001
3.969467657929992e-003	-5.943644e-001
3.979233282929992e-003	-5.683514e-001
3.988998907929991e-003	-5.337901e-001
3.998764532929991e-003	-4.912003e-001
4.008530157929991e-003	-4.412226e-001
4.018295782929991e-003	-3.846088e-001
4.028061407929990e-003	-3.222103e-001
4.037827032929990e-003	-2.549655e-001
4.047592657929990e-003	-1.838861e-001
4.057358282929990e-003	-1.100409e-001
4.067123907929990e-003	-3.454071e-002
4.076889532929989e-003	4.147886e-002
4.086655157929989e-003	1.168745e-001
4.096420782929989e-003	1.905121e-001
4.106186407929989e-003	2.612841e-001
4.115952032929989e-003	3.283741e-001
4.123902944593896e-003	3.794174e-001
4.132092223000946e-003	4.276150e-001
4.141857848000946e-003	4.791159e-001
4.151623473000946e-003	5.236569e-001
4.161389098000946e-003	5.603223e-001
4.171154723000945e-003	5.885605e-001
4.180920348000945e-003	6.079469e-001
4.190685973000945e-003	6.181896e-001
4.200451598000945e-003	6.191347e-001
4.210217223000945e-003	6.107678e-001
4.219982848000944e-003	5.932148e-001
4.229748473000944e-003	5.667397e-001
4.239514098000944e-003	5.317405e-001
4.249279723000944e-003	4.887438e-001
4.259045348000944e-003	4.383962e-001
4.268810973000943e-003	3.814550e-001
4.278576598000943e-003	3.187765e-001
4.288342223000943e-003	2.513035e-001
4.298107848000943e-003	1.800508e-001
4.307873473000943e-003	1.060902e-001
4.317639098000942e-003	3.053407e-002
4.327404723000942e-003	-4.548123e-002
4.337170348000942e-003	-1.208123e-001
4.346935973000942e-003	-1.943262e-001
4.356701598000941e-003	-2.649171e-001
4.366467223000941e-003	-3.317295e-001
4.374741813259047e-003	-3.846027e-001
4.382404036488164e-003	-4.294567e-001
4.392169661488163e-003	-4.806540e-001
4.401935286488163e-003	-5.249532e-001
4.411700911488163e-003	-5.613573e-001
4.421466536488163e-003	-5.893188e-001
4.431232161488163e-003	-6.084169e-001
4.440997786488162e-003	-6.183643e-001
4.450763411488162e-003	-6.190115e-001
4.460529036488162e-003	-6.103486e-001
4.470294661488162e-003	-5.925059e-001
4.480060286488161e-003	-5.657517e-001
4.489825911488161e-003	-5.304884e-001
4.499591536488161e-003	-4.872463e-001
4.509357161488161e-003	-4.366759e-001
4.519122786488161e-003	-3.795377e-001
4.528888411488160e-003	-3.166911e-001
4.538654036488160e-003	-2.490814e-001
4.548419661488160e-003	-1.777255e-001
4.558185286488160e-003	-1.036965e-001
4.567950911488160e-003	-2.810806e-002
4.577716536488159e-003	4.790306e-002
4.587482161488159e-003	1.231936e-001
4.597247786488159e-003	1.966310e-001
4.607013411488159e-003	2.671108e-001
4.616779036488159e-003	3.337533e-001
4.625249514979568e-003	3.876801e-001
4.632906289608038e-003	4.322728e-001
4.642671914608038e-003	4.831133e-001
4.652437539608038e-003	5.270219e-001
4.662203164608038e-003	5.630043e-001
4.671968789608037e-003	5.905191e-001
4.681734414608037e-003	6.091525e-001
4.691500039608037e-003	6.186242e-001
4.701265664608037e-003	6.187917e-001
4.711031289608036e-003	6.096524e-001
4.720796914608036e-003	5.913437e-001
4.730562539608036e-003	5.641410e-001
4.740328164608036e-003	5.284534e-001
4.750093789608036e-003	4.848177e-001
4.759859414608035e-003	4.338900e-001
4.769625039608035e-003	3.764365e-001
4.779390664608035e-003	3.133213e-001
4.789156289608035e-003	2.454936e-001
4.798921914608035e-003	1.739736e-001
4.808687539608034e-003	9.983707e-002
4.818453164608034e-003	2.419902e-002
4.828218789608034e-003	-5.180288e-002
4.837984414608034e-003	-1.270255e-001
4.847750039608034e-003	-2.003374e-001
4.857515664608033e-003	-2.706360e-001
4.867281289608033e-003	-3.370019e-001
4.876067262168470e-003	-3.925281e-001
4.884237822663196e-003	-4.395672e-001
4.894003447663196e-003	-4.895382e-001
4.903769072663195e-003	-5.324029e-001
4.913534697663195e-003	-5.672603e-001
4.923300322663195e-003	-5.935860e-001
4.933065947663195e-003	-6.109841e-001
4.942831572663195e-003	-6.191928e-001
4.952597197663194e-003	-6.180887e-001
4.962362822663194e-003	-6.076883e-001
4.972128447663194e-003	-5.881479e-001
4.981894072663194e-003	-5.597615e-001
4.991659697663194e-003	-5.229561e-001
5.001425322663193e-003	-4.782851e-001
5.011190947663193e-003	-4.264205e-001
5.020956572663193e-003	-3.681422e-001
5.030722197663193e-003	-3.043270e-001
5.040487822663193e-003	-2.359345e-001
5.050253447663192e-003	-1.639935e-001
5.060019072663192e-003	-8.958600e-002
5.069784697663192e-003	-1.383116e-002
5.079550322663192e-003	6.213162e-002
5.089315947663192e-003	1.371598e-001
5.099081572663191e-003	2.101249e-001
5.108847197663191e-003	2.799294e-001
5.118612822663191e-003	3.455234e-001
5.128378447663191e-003	4.059445e-001
5.138000551316704e-003	4.594882e-001
5.147766176316704e-003	5.069407e-001
5.157531801316704e-003	5.467923e-001
5.167297426316704e-003	5.784196e-001
5.177063051316704e-003	6.013469e-001
5.186828676316703e-003	6.152294e-001
5.196594301316703e-003	6.198583e-001
5.206359926316703e-003	6.151639e-001
5.216125551316703e-003	6.012169e-001
5.225891176316702e-003	5.782270e-001
5.235656801316702e-003	5.465401e-001
5.245422426316702e-003	5.066327e-001
5.255188051316702e-003	4.591051e-001
5.264953676316702e-003	4.046721e-001
5.274719301316701e-003	3.441524e-001
5.284484926316701e-003	2.784564e-001
5.294250551316701e-003	2.085721e-001
5.304016176316701e-003	1.355507e-001
5.313781801316701e-003	6.049053e-002
5.323547426316700e-003	-1.547951e-002
5.333313051316700e-003	-9.121672e-002
5.343078676316700e-003	-1.655820e-001
5.352844301316700e-003	-2.374567e-001
5.362609926316700e-003	-3.057598e-001
5.372375551316699e-003	-3.695587e-001
5.381524242148342e-003	-4.242221e-001
5.391289867148342e-003	-4.762727e-001
5.401055492148341e-003	-5.212544e-001
5.410821117148341e-003	-5.583962e-001
5.420586742148341e-003	-5.871392e-001
5.430352367148341e-003	-6.070514e-001
5.440117992148340e-003	-6.178330e-001
5.449883617148340e-003	-6.193219e-001
5.459649242148340e-003	-6.114959e-001
5.469414867148340e-003	-5.944723e-001
5.479180492148340e-003	-5.685075e-001
5.488946117148339e-003	-5.339919e-001
5.498711742148339e-003	-4.914445e-001
5.508477367148339e-003	-4.415055e-001
5.518242992148339e-003	-3.849259e-001
5.528008617148339e-003	-3.225566e-001
5.537774242148338e-003	-2.553359e-001
5.547539867148338e-003	-1.842747e-001
5.557305492148338e-003	-1.104419e-001
5.567071117148338e-003	-3.494801e-002
5.576836742148338e-003	4.107153e-002
5.586602367148337e-003	1.164733e-001
5.596367992148337e-003	1.901232e-001
5.606133617148337e-003	2.609134e-001
5.615899242148337e-003	3.280314e-001
5.623816985637933e-003	3.788858e-001
5.632060268104976e-003	4.274275e-001
5.641825893104976e-003	4.789593e-001
5.651591518104976e-003	5.235249e-001
5.661357143104976e-003	5.602169e-001
5.671122768104975e-003	5.884834e-001
5.680888393104975e-003	6.078991e-001
5.690654018104975e-003	6.181720e-001
5.700419643104975e-003	6.191475e-001
5.710185268104974e-003	6.108110e-001
5.719950893104974e-003	5.932876e-001
5.729716518104974e-003	5.668410e-001
5.739482143104974e-003	5.318689e-001
5.749247768104974e-003	4.888974e-001
5.759013393104973e-003	4.385726e-001
5.768779018104973e-003	3.816515e-001
5.778544643104973e-003	3.189903e-001
5.788310268104973e-003	2.515313e-001
5.798075893104973e-003	1.802893e-001
5.807841518104972e-003	1.063357e-001
5.817607143104972e-003	3.078291e-002
5.827372768104972e-003	-4.523277e-002
5.837138393104972e-003	-1.205680e-001
5.846904018104972e-003	-1.940896e-001
5.856669643104971e-003	-2.646919e-001
5.866435268104971e-003	-3.315217e-001
5.874689782857328e-003	-3.842820e-001
5.882384697542936e-003	-4.293424e-001
5.892150322542936e-003	-4.805587e-001
5.901915947542935e-003	-5.248730e-001
5.911681572542935e-003	-5.612933e-001
5.921447197542935e-003	-5.892719e-001
5.931212822542935e-003	-6.083879e-001
5.940978447542935e-003	-6.183537e-001
5.950744072542934e-003	-6.190194e-001
5.960509697542934e-003	-6.103749e-001
5.970275322542934e-003	-5.925501e-001
5.980040947542934e-003	-5.658132e-001
5.989806572542934e-003	-5.305663e-001
5.999572197542933e-003	-4.873394e-001
6.009337822542933e-003	-4.367828e-001
6.019103447542933e-003	-3.796568e-001
6.028869072542933e-003	-3.168206e-001
6.038634697542933e-003	-2.492193e-001
6.048400322542932e-003	-1.778698e-001
6.058165947542932e-003	-1.038450e-001
6.067931572542932e-003	-2.825852e-002
6.077697197542932e-003	4.775289e-002
6.087462822542931e-003	1.230459e-001
6.097228447542931e-003	1.964882e-001
6.106994072542931e-003	2.669749e-001
6.116759697542931e-003	3.336280e-001
6.125218027277202e-003	3.874925e-001
6.132855017684282e-003	4.319894e-001
6.142620642684281e-003	4.828632e-001
6.152386267684281e-003	5.268117e-001
6.162151892684281e-003	5.628372e-001
6.171917517684281e-003	5.903977e-001
6.181683142684281e-003	6.090785e-001
6.191448767684280e-003	6.185988e-001
6.201214392684280e-003	6.188153e-001
6.210980017684280e-003	6.097246e-001
6.220745642684280e-003	5.914634e-001
6.230511267684280e-003	5.643065e-001
6.240276892684279e-003	5.286621e-001
6.250042517684279e-003	4.850665e-001
6.259808142684279e-003	4.341752e-001
6.269573767684279e-003	3.767538e-001
6.279339392684278e-003	3.136659e-001
6.289105017684278e-003	2.458603e-001
6.298870642684278e-003	1.743570e-001
6.308636267684278e-003	1.002313e-001
6.318401892684278e-003	2.459813e-002
6.328167517684277e-003	-5.140486e-002
6.337933142684277e-003	-1.266346e-001
6.347698767684277e-003	-1.999594e-001
6.357464392684277e-003	-2.702766e-001
6.367230017684277e-003	-3.366710e-001
6.375983785536968e-003	-3.920355e-001
6.384101900474964e-003	-4.388283e-001
6.393867525474964e-003	-4.888886e-001
6.403633150474964e-003	-5.318604e-001
6.413398775474964e-003	-5.668331e-001
6.423164400474963e-003	-5.932806e-001
6.432930025474963e-003	-6.108050e-001
6.442695650474963e-003	-6.191428e-001
6.452461275474963e-003	-6.181684e-001
6.462226900474963e-003	-6.078966e-001
6.471992525474962e-003	-5.884817e-001
6.481758150474962e-003	-5.602158e-001
6.491523775474962e-003	-5.235240e-001
6.501289400474962e-003	-4.789581e-001
6.511055025474962e-003	-4.271885e-001
6.520820650474961e-003	-3.689937e-001
6.530586275474961e-003	-3.052491e-001
6.540351900474961e-003	-2.369134e-001
6.550117525474961e-003	-1.650144e-001
6.559883150474961e-003	-9.063363e-002
6.569648775474960e-003	-1.488973e-002
6.579414400474960e-003	6.107802e-002
6.589180025474960e-003	1.361270e-001
6.598945650474960e-003	2.091284e-001
6.608711275474959e-003	2.789843e-001
6.618476900474959e-003	3.446439e-001
6.628242525474959e-003	4.051579e-001
6.637779300598446e-003	4.583448e-001
6.647544925598446e-003	5.059479e-001
6.657310550598446e-003	5.459792e-001
6.667076175598446e-003	5.777985e-001
6.676841800598445e-003	6.009272e-001
6.686607425598445e-003	6.150174e-001
6.696373050598445e-003	6.198572e-001
6.706138675598445e-003	6.153738e-001
6.715904300598445e-003	6.016346e-001
6.725669925598444e-003	5.788462e-001
6.735435550598444e-003	5.473515e-001
6.745201175598444e-003	5.076241e-001
6.754966800598444e-003	4.602616e-001
6.764732425598444e-003	4.059763e-001
6.774498050598443e-003	3.455847e-001
6.784263675598443e-003	2.799953e-001
6.794029300598443e-003	2.101944e-001
6.803794925598443e-003	1.372321e-001
6.813560550598443e-003	6.220565e-002
6.823326175598442e-003	-1.375643e-002
6.833091800598442e-003	-8.951159e-002
6.842857425598442e-003	-1.639204e-001
6.852623050598442e-003	-2.358637e-001
6.862388675598441e-003	-3.042594e-001
