time	V(n003)
1.000800000000000e-005	-1.806168e+000
1.008966116071429e-005	-1.553212e+000
1.017132232142858e-005	-1.308847e+000
1.025298348214287e-005	-1.073074e+000
1.033464464285716e-005	-8.458928e-001
1.041630580357145e-005	-6.273029e-001
1.049796696428574e-005	-4.173045e-001
1.057962812500003e-005	-2.158977e-001
1.061217988281253e-005	-1.374336e-001
1.064473164062503e-005	-6.014984e-002
1.067728339843753e-005	1.597133e-002
1.070983515625003e-005	9.094740e-002
1.074238691406253e-005	1.647956e-001
1.080749042968753e-005	3.091759e-001
1.087259394531253e-005	4.492450e-001
1.097024921875003e-005	6.515456e-001
1.107078504464288e-005	8.494202e-001
1.117132087053573e-005	1.039204e+000
1.127185669642858e-005	1.220898e+000
1.137239252232144e-005	1.394501e+000
1.147292834821429e-005	1.560013e+000
1.157346417410715e-005	1.717435e+000
1.167400000000000e-005	1.866767e+000
1.167708710937623e-005	1.868280e+000
1.168400000000000e-005	1.858033e+000
1.176919520088808e-005	1.592403e+000
1.185439040177616e-005	1.336145e+000
1.193958560266424e-005	1.089261e+000
1.202478080355233e-005	8.517490e-001
1.210997600444041e-005	6.236101e-001
1.219517120532849e-005	4.048440e-001
1.228036640621657e-005	1.954509e-001
1.231291816402907e-005	1.172943e-001
1.234546992184157e-005	4.031353e-002
1.237802167965407e-005	-3.550924e-002
1.241057343746657e-005	-1.101914e-001
1.244312519527907e-005	-1.837501e-001
1.250822871090407e-005	-3.275644e-001
1.257333222652907e-005	-4.670844e-001
1.267098749996657e-005	-6.685920e-001
1.276527499997135e-005	-8.538113e-001
1.285956249997612e-005	-1.031874e+000
1.295384999998090e-005	-1.202780e+000
1.304813749998567e-005	-1.366529e+000
1.314242499999045e-005	-1.523121e+000
1.323671249999522e-005	-1.672556e+000
1.333100000000000e-005	-1.814835e+000
1.333400000000000e-005	-1.816256e+000
1.334100000000000e-005	-1.806156e+000
1.342266116071429e-005	-1.553200e+000
1.350432232142858e-005	-1.308836e+000
1.358598348214287e-005	-1.073064e+000
1.366764464285716e-005	-8.458826e-001
1.374930580357145e-005	-6.272931e-001
1.383096696428574e-005	-4.172951e-001
1.391262812500003e-005	-2.158887e-001
1.394517988281254e-005	-1.374247e-001
1.397773164062504e-005	-6.014104e-002
1.401028339843754e-005	1.598000e-002
1.404283515625005e-005	9.095594e-002
1.407538691406255e-005	1.648040e-001
1.414049042968756e-005	3.091840e-001
1.420559394531256e-005	4.492529e-001
1.430324921875007e-005	6.515532e-001
1.440378504464292e-005	8.494274e-001
1.450432087053577e-005	1.039211e+000
1.460485669642861e-005	1.220904e+000
1.470539252232146e-005	1.394507e+000
1.480592834821430e-005	1.560019e+000
1.490646417410715e-005	1.717441e+000
1.500700000000000e-005	1.866772e+000
1.501008710937602e-005	1.868286e+000
1.501700000000000e-005	1.858039e+000
1.510219520088889e-005	1.592408e+000
1.518739040177778e-005	1.336150e+000
1.527258560266667e-005	1.089266e+000
1.535778080355556e-005	8.517536e-001
1.544297600444445e-005	6.236145e-001
1.552817120533333e-005	4.048483e-001
1.561336640622222e-005	1.954550e-001
1.564591816403473e-005	1.172984e-001
1.567846992184723e-005	4.031752e-002
1.571102167965973e-005	-3.550532e-002
1.574357343747224e-005	-1.101875e-001
1.577612519528474e-005	-1.837463e-001
1.584122871090975e-005	-3.275607e-001
1.590633222653475e-005	-4.670808e-001
1.600398749997226e-005	-6.685886e-001
1.609827499997623e-005	-8.538080e-001
1.619256249998019e-005	-1.031871e+000
1.628684999998415e-005	-1.202777e+000
1.638113749998811e-005	-1.366526e+000
1.647542499999208e-005	-1.523118e+000
1.656971249999604e-005	-1.672554e+000
1.666400000000000e-005	-1.814833e+000
1.666610000000000e-005	-1.816773e+000
1.666700000000000e-005	-1.#IND00e+000
